race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,8,8,オガル,牡,3,57.0,508,24,小野楓,桧森邦,1.1,1,1:01.8,37.3,2-1,1,508,24
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,5,5,オギフシノチカイ,牝,3,55.0,440,8,亀井洋,佐々国,5.5,2,1:02.2,37.9,1-1,2,440,8
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,6,6,コパノバートン,牡,3,57.0,0,0,桑村真,角川秀,6.2,3,1:03.6,38.9,2-3,3,0,0
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,4,4,ペンタフェリーチェ,牝,3,55.0,468,4,宮内勇,廣森久,300.2,4,1:03.6,38.7,4-5,9,468,4
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,3,3,オハマチャン,牝,3,55.0,398,6,岩橋勇,千葉津,167.8,5,1:03.8,38.9,4-3,8,398,6
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,8,9,シャア,牡,3,57.0,422,-4,若杉朝,森山雄,84.1,6,1:03.9,38.0,8-8,7,422,-4
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,7,7,リコージュピター,牝,3,54.0,480,30,阿岸潤,五十冬,76.6,7,1:04.3,38.6,6-6,6,480,30
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,2,2,オオイシサクラ,牝,3,55.0,418,6,阿部龍,角川秀,46.1,8,1:04.5,37.8,9-9,4,418,6
2026/04/15,門別,1,３歳条件　未勝利,1000,ダ,右,良,曇,9,1,1,フジノアルファ,牡,3,57.0,466,14,黒澤愛,米川昇,65.0,9,1:04.8,39.1,6-6,5,466,14
2026/04/15,門別,2,３歳条件　未勝利,1000,ダ,右,良,曇,9,6,6,ハヤテノダイキチ,セ,0,57.0,0,0,落合玄,小国博,1.7,1,1:02.1,36.5,6-4,1,0,0
