race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,5,6,キャラメルスライム,牝,4,54.0,481,-16,木間龍,大津剛,,1,1:16.8,38.5,10-5-4,5,481,-16
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,1,1,グランミルトン,牡,4,56.0,0,0,山口達,渡邊貴,,2,1:17.3,38.4,12-8-7,3,0,0
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,3,3,ブロードファイラム,牝,5,54.0,451,-10,岡村健,佐々功,,3,1:17.6,38.9,9-7-8,6,451,-10
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,8,11,デルマオペラ,牡,4,56.0,0,0,矢野貴,林　幻,,4,1:17.6,40.0,1-2-1,1,0,0
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,2,2,ペーシュメルバ,牝,5,54.0,464,-8,秋元耕,玉井昇,,5,1:17.7,39.2,4-6-6,4,464,-8
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,8,12,ジャルダンデュロワ,セ,0,56.0,458,-12,古岡勇,矢内博,,6,1:18.1,40.0,7-4-5,8,458,-12
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,5,5,シュウエットカズ,セ,0,56.0,532,-7,臼井健,玉井等,,7,1:18.1,38.9,11-10-9,7,532,-7
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,4,4,メイショウマニス,牝,6,54.0,459,17,小杉亮,阿井正,,8,1:19.0,40.0,6-9-10,10,459,17
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,7,9,ミュージシエンヌ,牝,4,54.0,0,0,本田重,新井清,,9,1:19.4,41.7,3-3-2,2,0,0
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,6,8,エースフラワー,牝,6,54.0,485,12,西村栄,玉井等,,10,1:20.2,40.8,8-11-11,9,485,12
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,7,10,エイシンオナーズ,牝,5,54.0,513,-3,柿本量,玉井勝,,11,1:20.6,41.1,5-12-12,11,513,-3
2026/01/19,船橋,1,２０２６船橋ケイバスタート賞Ｃ３七,1200,ダ,左,良,晴,12,6,7,オトメノワルツ,牝,6,54.0,465,3,高橋利,玉井勝,,12,1:21.0,43.4,2-1-3,12,465,3
